continente,date,p7,IA21,EPG
Asia,26/05/2022,2.142857142857143,0.0,0.0
Asia,27/05/2022,2.142857142857143,0.0,0.0
Asia,28/05/2022,2.0,0.00010515460506917463,0.00021030921013834926
Asia,29/05/2022,1.8571428571428572,0.00010515460506917463,0.00019528712369989575
Asia,30/05/2022,1.8571428571428572,0.00012618552608300955,0.00023434454843987489
Asia,31/05/2022,1.4285714285714286,0.00012618552608300955,0.00018026503726144223
Asia,01/06/2022,1.0,0.00012618552608300955,0.00012618552608300955
Asia,02/06/2022,0.5714285714285714,0.00021030921013834926,0.00012017669150762815
Asia,03/06/2022,0.7142857142857143,0.00021030921013834926,0.0001502208643845352
Asia,04/06/2022,0.8571428571428571,0.00021030921013834926,0.0001802650372614422
Asia,05/06/2022,0.8571428571428571,0.00021030921013834926,0.0001802650372614422
Asia,06/06/2022,0.7142857142857143,0.00021030921013834926,0.0001502208643845352
Asia,07/06/2022,0.5714285714285714,0.00021030921013834926,0.00012017669150762815
Asia,08/06/2022,1.0,0.0003364947362213588,0.0003364947362213588
Asia,09/06/2022,1.4285714285714286,0.0003364947362213588,0.0004807067660305126
Asia,10/06/2022,1.8571428571428572,0.0003575256572351937,0.0006639762205796455
Asia,11/06/2022,1.75,0.0003575256572351937,0.000625669900161589
Asia,12/06/2022,1.7857142857142858,0.0003575256572351937,0.0006384386736342745
Asia,13/06/2022,1.7857142857142858,0.0003364947362213588,0.0006008834575381407
Asia,14/06/2022,1.7857142857142858,0.0003364947362213588,0.0006008834575381407
Asia,15/06/2022,1.5,0.0003785565782490287,0.000567834867373543
Asia,16/06/2022,1.3571428571428572,0.0003154638152075239,0.00042812946349592536
Asia,17/06/2022,0.8571428571428571,0.0003154638152075239,0.0002703975558921633
Asia,18/06/2022,0.8452380952380952,0.0003154638152075239,0.00026664203428255
Asia,19/06/2022,0.8095238095238095,0.0003154638152075239,0.00025537546945370986
Asia,20/06/2022,1.3809523809523812,0.0003995874992628636,0.0005518113085058593
Asia,21/06/2022,1.9523809523809526,0.0004626802623043683,0.0009033281311656715
Asia,22/06/2022,2.238095238095238,0.0005047421043320382,0.0011296609001717045
Asia,23/06/2022,2.380952380952381,0.000567834867373543,0.0013519877794608167
Asia,24/06/2022,2.8095238095238098,0.0005888657883873779,0.0016544324530883476
Asia,25/06/2022,2.976190476190476,0.0005047421043320382,0.0015022086438453517
Asia,26/06/2022,3.119047619047619,0.000546803946359708,0.0017055075469790894
Asia,27/06/2022,3.119047619047619,0.0007781440775118922,0.0024270684322394735
Asia,28/06/2022,3.1190476190476195,0.000862267761567232,0.0026894542086977956
Asia,29/06/2022,3.1190476190476195,0.0009674223666364067,0.0030174364292706976
Asia,30/06/2022,2.833333333333333,0.0010725769717055812,0.0030389680864991464
Asia,01/07/2022,2.476190476190476,0.0009463914456225717,0.0023434454843987485
Asia,02/07/2022,2.365079365079365,0.0009463914456225717,0.0022382908793295744
Asia,03/07/2022,2.3854875283446715,0.001093607892719416,0.0026087879889814644
Asia,04/07/2022,2.1712018140589566,0.001135669734747086,0.0024657681882547275
Asia,05/07/2022,2.0759637188208617,0.001135669734747086,0.0023576091658978624
Asia,06/07/2022,1.5594802023373453,0.0011987624977885909,0.001869446382605773
Asia,07/07/2022,1.340992807379362,0.0013039171028577654,0.0017485434563511992
Asia,08/07/2022,1.2552785216650764,0.0012618552608300957,0.0015839798063701019
Asia,09/07/2022,1.2269338504632625,0.0012408243398162606,0.0015224093849993004
Asia,10/07/2022,1.092239972912242,0.0012828861818439303,0.0014012195685067042
Asia,11/07/2022,0.9922399729122419,0.0014301026289407748,0.0014190049938019203
Asia,12/07/2022,0.8196209252931942,0.0015983499970514544,0.0013100411035256872
Asia,13/07/2022,0.9932472989195679,0.0015352572340099496,0.0015248901008271093
Asia,14/07/2022,1.1974489795918368,0.001682473681106794,0.002014676392631452
Asia,15/07/2022,1.454591836734694,0.0016193809180652893,0.002355538263981704
Asia,16/07/2022,1.582142857142857,0.0015562881550237845,0.002462270188126916
Asia,17/07/2022,1.5535714285714286,0.0015352572340099496,0.0023851317742654573
Asia,18/07/2022,1.7535714285714283,0.0018717519702313085,0.0032822507763699015
Asia,19/07/2022,2.0214285714285714,0.0019979374963143177,0.004038687938978228
Asia,20/07/2022,2.1738095238095236,0.0017665973651621338,0.003840246177126257
Asia,21/07/2022,2.011624649859944,0.0017876282861759689,0.003596037125258465
Asia,22/07/2022,1.7687675070028008,0.001745566444148299,0.0030875012077239304
Asia,23/07/2022,1.6503464543712223,0.0016404118390791244,0.0027072478623328088
Asia,24/07/2022,1.767229571254339,0.0017665973651621338,0.003121983104214523
Asia,25/07/2022,1.5815152855400534,0.002039999338341988,0.003226290136079449
Asia,26/07/2022,1.5815152855400534,0.002039999338341988,0.003226290136079449
Asia,27/07/2022,1.4148486188733866,0.0020610302593558226,0.0029160458159058432
Asia,28/07/2022,1.3770334928229666,0.0020820611803696576,0.0028670679794755385
Asia,29/07/2022,1.3353668261562999,0.002039999338341988,0.002724147441802692
Asia,30/07/2022,1.2971944721944724,0.0019348447332728134,0.0025098698925560816
Asia,31/07/2022,1.2160256410256411,0.001955875654286648,0.0023783949462703666
Asia,01/08/2022,1.4267399267399268,0.002502679600646356,0.003570672910079691
Asia,02/08/2022,1.3156288156288158,0.002502679600646356,0.003292597398896763
Asia,03/08/2022,1.3269070111175374,0.0023975249955771817,0.003181292725960905
Asia,04/08/2022,1.3560075402180665,0.002544741442674026,0.0034506885841713796
Asia,05/08/2022,1.463150397360924,0.0026498960477432006,0.003877196455220606
Asia,06/08/2022,1.7387914230019494,0.0025237105216601914,0.004388206209202516
Asia,07/08/2022,1.9887914230019494,0.0025237105216601914,0.005019133839617564
Asia,08/08/2022,2.0780771372876634,0.0026498960477432006,0.005506688393004083
Asia,09/08/2022,2.1177596769702034,0.0026709269687570356,0.005656381434565904
Asia,10/08/2022,1.9503968253968254,0.0024185559165910164,0.004717143781763827
Asia,11/08/2022,1.8991288086115674,0.0023554631535495116,0.004473327932528929
Asia,12/08/2022,1.8050811895639483,0.0023554631535495116,0.004251802231183201
Asia,13/08/2022,1.5450561269073066,0.002250308548480337,0.0034768530102614326
Asia,14/08/2022,1.2593418411930208,0.002187215785438832,0.002754452354320978
Asia,15/08/2022,0.7050561269073067,0.002250308548480337,0.0015865938295379495
Asia,16/08/2022,0.4621989840501638,0.0024395868376048515,0.0011275745578431143
Asia,17/08/2022,0.6754264972776769,0.002187215785438832,0.0014773034967493933
Asia,18/08/2022,1.1159613319011814,0.002187215785438832,0.002440848241073608
Asia,19/08/2022,1.2029743189141684,0.0021451539434111625,0.0025805651040410856
Asia,20/08/2022,1.293951762523191,0.0021241230223973274,0.0027485127286471095
Asia,21/08/2022,1.309824778396207,0.0021030921013834927,0.0027546821456414464
Asia,22/08/2022,1.7498247783962069,0.0024395868376048515,0.004268849497490212
Asia,23/08/2022,2.064110492681921,0.002544741442674026,0.005252627512985986
Asia,24/08/2022,2.364110492681921,0.0019979374963143177,0.004723344998759326
Asia,25/08/2022,1.9378066378066379,0.0019979374963143177,0.00387161654228066
Asia,26/08/2022,1.8229741019214705,0.001955875654286648,0.0035655106643432705
Asia,27/08/2022,1.7063074352548038,0.0016404118390791244,0.0027990469179007167
Asia,28/08/2022,1.6904344193817877,0.0015142263129961147,0.0025597002782222125
Asia,29/08/2022,1.550751879699248,0.0018507210492174732,0.0028700091458729615
Asia,30/08/2022,1.550751879699248,0.0018927828912451434,0.0029352366264609837
Asia,31/08/2022,1.175751879699248,0.0017665973651621338,0.0020770801727611177
Asia,01/09/2022,1.15771436166173,0.0018507210492174732,0.002142606338108734
Asia,02/09/2022,1.1751443001443,0.0017665973651621338,0.00207600682432022
Asia,03/09/2022,1.2703823953823954,0.001682473681106794,0.0021373849451722855
Asia,04/09/2022,1.3418109668109668,0.001682473681106794,0.0022575616366799136
Asia,05/09/2022,1.0957792207792207,0.001682473681106794,0.00184361969926475
Asia,06/09/2022,1.0957792207792207,0.0017876282861759689,0.001958845930468797
Asia,07/09/2022,0.9564935064935065,0.0017876282861759689,0.00170985484775143
Asia,08/09/2022,0.9694805194805196,0.0014931953919822799,0.0014476238443048989
Asia,09/09/2022,0.9824675324675326,0.0015352572340099496,0.0015083403864006844
Asia,10/09/2022,0.9569573283858999,0.0013670098658992702,0.0013081701091481328
Asia,11/09/2022,0.9998144712430427,0.0013670098658992702,0.0013667562462581016
Asia,12/09/2022,0.9521954236239951,0.0013670098658992702,0.0013016605383581363
Asia,13/09/2022,0.6664811379097093,0.001388040786913105,0.0009251030031269346
Asia,14/09/2022,0.7521954236239949,0.0010515460506917464,0.000790968127060217
Asia,15/09/2022,0.8937538651824367,0.0010515460506917464,0.0009398233472230748
Asia,16/09/2022,1.009013605442177,0.0011146388137332512,0.0011246857282107788
Asia,17/09/2022,1.0702380952380952,0.0010725769717055812,0.0011479127351944256
Asia,18/09/2022,1.0171768707482993,0.0010725769717055812,0.0010910004877161704
Asia,19/09/2022,1.0290816326530614,0.001093607892719416,0.0011254117957219707
Asia,20/09/2022,0.9576530612244899,0.0011987624977885909,0.00114799857568836
Asia,21/09/2022,1.3862244897959184,0.0007781440775118922,0.0010786823768366384
Asia,22/09/2022,1.5433673469387756,0.0007360822354842224,0.0011360452869080475
Asia,23/09/2022,1.3826530612244898,0.0007360822354842224,0.0010177463562052258
Asia,24/09/2022,1.239795918367347,0.0006309276304150478,0.0007822215009737584
Asia,25/09/2022,1.1785714285714286,0.0006309276304150478,0.0007435932787034493
Asia,26/09/2022,1.1428571428571428,0.0006098967094012129,0.0006970248107442432
Asia,27/09/2022,0.9285714285714286,0.0006098967094012129,0.0005663326587296976
Asia,28/09/2022,0.35714285714285715,0.0006098967094012129,0.00021782025335757602
Asia,29/09/2022,0.023809523809523808,0.0005257730253458732,1.2518405365377932e-05
Asia,30/09/2022,0.047619047619047616,0.0004626802623043683,2.2032393443065157e-05
Africa,26/05/2022,1.5714285714285714,0.0,0.0
Africa,27/05/2022,1.0,0.0,0.0
Africa,28/05/2022,0.42857142857142855,0.0011135511367347146,0.00047723620145773485
Africa,29/05/2022,0.0,0.0011135511367347146,0.0
Africa,30/05/2022,0.0,0.0011135511367347146,0.0
Africa,31/05/2022,0.0,0.0011135511367347146,0.0
Africa,01/06/2022,0.0,0.0011135511367347146,0.0
Africa,02/06/2022,0.14285714285714285,0.0011831480827806343,0.00016902115468294776
Africa,03/06/2022,0.7142857142857143,0.0024358931116071885,0.0017399236511479919
Africa,04/06/2022,1.2857142857142858,0.0024358931116071885,0.0031318625720663856
Africa,05/06/2022,1.8571428571428572,0.0021575053274235094,0.004006795608072232
Africa,06/06/2022,1.8571428571428572,0.0021575053274235094,0.004006795608072232
Africa,07/06/2022,1.8571428571428572,0.0021575053274235094,0.004006795608072232
Africa,08/06/2022,1.8571428571428572,0.0021575053274235094,0.004006795608072232
Africa,09/06/2022,1.7142857142857142,0.0021575053274235094,0.0036985805612974446
Africa,10/06/2022,1.7142857142857142,0.0032014595181123046,0.005488216316763951
Africa,11/06/2022,1.7142857142857142,0.0032014595181123046,0.005488216316763951
Africa,12/06/2022,1.2556390977443608,0.0023662961655612686,0.002971213982321292
Africa,13/06/2022,1.2556390977443608,0.0023662961655612686,0.002971213982321292
Africa,14/06/2022,1.2556390977443608,0.0023662961655612686,0.002971213982321292
Africa,15/06/2022,1.2556390977443608,0.0023662961655612686,0.002971213982321292
Africa,16/06/2022,1.2556390977443608,0.0023662961655612686,0.002971213982321292
Africa,17/06/2022,1.255639097744361,0.009256393824107315,0.011622689989668585
Africa,18/06/2022,1.255639097744361,0.009256393824107315,0.011622689989668585
Africa,19/06/2022,1.7142857142857142,0.009256393824107315,0.015868103698469683
Africa,20/06/2022,1.7142857142857142,0.009256393824107315,0.015868103698469683
Africa,21/06/2022,1.7142857142857142,0.009256393824107315,0.015868103698469683
Africa,22/06/2022,1.7142857142857142,0.009256393824107315,0.015868103698469683
Africa,23/06/2022,1.7142857142857142,0.009256393824107315,0.015868103698469683
Africa,24/06/2022,1.7142857142857142,0.011065914421301226,0.018970139007944958
Africa,25/06/2022,1.7142857142857142,0.010996317475255306,0.018850829957580525
Africa,26/06/2022,1.1803751803751805,0.009743572446428754,0.011501071083951979
Africa,27/06/2022,1.1803751803751805,0.009743572446428754,0.011501071083951979
Africa,28/06/2022,1.1803751803751805,0.009743572446428754,0.011501071083951979
Africa,29/06/2022,1.1803751803751805,0.009743572446428754,0.011501071083951979
Africa,30/06/2022,1.1803751803751805,0.009743572446428754,0.011501071083951979
Africa,01/07/2022,1.1803751803751805,0.011831480827806343,0.013965586316227402
Africa,02/07/2022,1.1803751803751805,0.011831480827806343,0.013965586316227402
Africa,03/07/2022,1.3076923076923077,0.010787526637117548,0.014106765602384486
Africa,04/07/2022,1.3076923076923077,0.010787526637117548,0.014106765602384486
Africa,05/07/2022,1.3076923076923077,0.010787526637117548,0.014106765602384486
Africa,06/07/2022,1.3076923076923077,0.010787526637117548,0.014106765602384486
Africa,07/07/2022,1.3076923076923077,0.010787526637117548,0.014106765602384486
Africa,08/07/2022,1.3076923076923077,0.012318659450127781,0.016109016204013255
Africa,09/07/2022,1.3076923076923077,0.012318659450127781,0.016109016204013255
Africa,10/07/2022,1.2476190476190474,0.0054285617915817335,0.006772777092354352
Africa,11/07/2022,1.2476190476190474,0.0054285617915817335,0.006772777092354352
Africa,12/07/2022,1.2476190476190474,0.0054285617915817335,0.006772777092354352
Africa,13/07/2022,1.2476190476190474,0.0054285617915817335,0.006772777092354352
Africa,14/07/2022,1.2476190476190474,0.0054285617915817335,0.006772777092354352
Africa,15/07/2022,1.2476190476190478,0.0069596946045919665,0.008683047554300456
Africa,16/07/2022,1.2476190476190478,0.0069596946045919665,0.008683047554300456
Africa,17/07/2022,1.2857142857142858,0.005150174007398055,0.006621652295226071
Africa,18/07/2022,1.2857142857142858,0.005150174007398055,0.006621652295226071
Africa,19/07/2022,1.2857142857142858,0.005150174007398055,0.006621652295226071
Africa,20/07/2022,1.2857142857142858,0.005150174007398055,0.006621652295226071
Africa,21/07/2022,1.2857142857142858,0.005150174007398055,0.006621652295226071
Africa,22/07/2022,1.2857142857142858,0.00626372514413277,0.008053360899599276
Africa,23/07/2022,1.2857142857142858,0.00626372514413277,0.008053360899599276
Africa,24/07/2022,1.2467532467532467,0.00417581676275518,0.005206213106811653
Africa,25/07/2022,1.2467532467532467,0.00417581676275518,0.005206213106811653
Africa,26/07/2022,1.2467532467532467,0.00417581676275518,0.005206213106811653
Africa,27/07/2022,1.2467532467532467,0.00417581676275518,0.005206213106811653
Africa,28/07/2022,1.2467532467532467,0.00417581676275518,0.005206213106811653
Africa,29/07/2022,1.2467532467532467,0.0069596946045919665,0.008677021844686088
Africa,30/07/2022,1.2467532467532467,0.0069596946045919665,0.008677021844686088
Africa,31/07/2022,1.5,0.0054285617915817335,0.0081428426873726
Africa,01/08/2022,1.5089285714285714,0.005498158737627653,0.008296328809456011
Africa,02/08/2022,1.5178571428571428,0.005498158737627653,0.008345419512470545
Africa,03/08/2022,1.6607142857142858,0.005498158737627653,0.009130870760703068
Africa,04/08/2022,1.6607142857142858,0.005498158737627653,0.009130870760703068
Africa,05/08/2022,1.6607142857142858,0.0069596946045919665,0.011558064254054517
Africa,06/08/2022,1.6607142857142858,0.0069596946045919665,0.011558064254054517
Africa,07/08/2022,1.3785714285714286,0.0054285617915817335,0.007483660184109104
Africa,08/08/2022,1.3696428571428572,0.0054285617915817335,0.007435190882398553
Africa,09/08/2022,1.3607142857142858,0.0054285617915817335,0.007386721580688002
Africa,10/08/2022,1.3607142857142858,0.005498158737627653,0.007481423139414771
Africa,11/08/2022,1.5035714285714286,0.005498158737627653,0.008266874387647293
Africa,12/08/2022,1.5035714285714286,0.013293016694770655,0.019987000101780165
Africa,13/08/2022,1.5035714285714286,0.013293016694770655,0.019987000101780165
Africa,14/08/2022,2.0,0.01217946555803594,0.02435893111607188
Africa,15/08/2022,2.0,0.01217946555803594,0.02435893111607188
Africa,16/08/2022,2.0,0.01217946555803594,0.02435893111607188
Africa,17/08/2022,1.8571428571428572,0.01217946555803594,0.02261900746492389
Africa,18/08/2022,1.7142857142857142,0.01217946555803594,0.020879083813775897
Africa,19/08/2022,1.7142857142857142,0.01447616477755129,0.024816282475802212
Africa,20/08/2022,1.7142857142857142,0.01447616477755129,0.024816282475802212
Africa,21/08/2022,1.1845764854614413,0.011692286935714504,0.013850408165315412
Africa,22/08/2022,1.1845764854614413,0.011692286935714504,0.013850408165315412
Africa,23/08/2022,1.1845764854614413,0.011692286935714504,0.013850408165315412
Africa,24/08/2022,1.1845764854614413,0.011622689989668583,0.013767965259569486
Africa,25/08/2022,1.1845764854614413,0.011622689989668583,0.013767965259569486
Africa,26/08/2022,1.1845764854614411,0.01642487926683704,0.01945652575603831
Africa,27/08/2022,1.1845764854614411,0.01642487926683704,0.01945652575603831
Africa,28/08/2022,1.4415584415584415,0.014963343399872727,0.02157053399202432
Africa,29/08/2022,1.45021645021645,0.015102537291964568,0.021901948020814414
Africa,30/08/2022,1.4588744588744587,0.015102537291964568,0.02203270591944614
Africa,31/08/2022,1.7445887445887445,0.015102537291964568,0.026347716574293162
Africa,01/09/2022,1.7445887445887445,0.015102537291964568,0.026347716574293162
Africa,02/09/2022,1.7445887445887445,0.018095205971939112,0.03156869266966001
Africa,03/09/2022,1.7445887445887445,0.018095205971939112,0.03156869266966001
Africa,04/09/2022,1.5369847543760586,0.01030034801479611,0.015831477863509323
Africa,05/09/2022,1.52832674571805,0.01030034801479611,0.015742297361216715
Africa,06/09/2022,1.5238095238095237,0.01043954190688795,0.015907873381924495
Africa,07/09/2022,1.380952380952381,0.01043954190688795,0.014416510252369074
Africa,08/09/2022,1.5238095238095237,0.01043954190688795,0.015907873381924495
Africa,09/09/2022,1.523809523809524,0.013153822802678817,0.020043920461224864
Africa,10/09/2022,1.5238095238095237,0.013153822802678817,0.020043920461224864
Africa,11/09/2022,1.5593355919442877,0.010857123583163467,0.01692989922936449
Africa,12/09/2022,1.5593355919442877,0.010857123583163467,0.01692989922936449
Africa,13/09/2022,1.5551948051948052,0.010857123583163467,0.016884942195893832
Africa,14/09/2022,1.4123376623376624,0.010857123583163467,0.015333924541156197
Africa,15/09/2022,1.4123376623376624,0.010996317475255306,0.015530513317324865
Africa,16/09/2022,1.4123376623376624,0.015868103698469683,0.022411120483228287
Africa,17/09/2022,1.4123376623376624,0.015868103698469683,0.022411120483228287
Africa,18/09/2022,1.5421245421245422,0.011065914421301226,0.017065018210138522
Africa,19/09/2022,1.5421245421245422,0.011065914421301226,0.017065018210138522
Africa,20/09/2022,1.5421245421245422,0.011065914421301226,0.017065018210138522
Africa,21/09/2022,1.684981684981685,0.010996317475255306,0.018528593548049234
Africa,22/09/2022,1.684981684981685,0.010996317475255306,0.018528593548049234
Africa,23/09/2022,1.684981684981685,0.01607689453660744,0.02708927284556565
Africa,24/09/2022,1.684981684981685,0.01607689453660744,0.02708927284556565
Africa,25/09/2022,1.5734126984126984,0.013014628910586978,0.020477382393046573
Africa,26/09/2022,1.5734126984126984,0.013014628910586978,0.020477382393046573
Africa,27/09/2022,1.575453514739229,0.013084225856632896,0.020613589613474197
Africa,28/09/2022,1.575453514739229,0.013084225856632896,0.020613589613474197
Africa,29/09/2022,1.575453514739229,0.012945031964541057,0.020394296106947877
Africa,30/09/2022,1.575453514739229,0.015102537291964568,0.023793345458105856
Europa,26/05/2022,4.0,0.0,0.0
Europa,27/05/2022,4.0,0.0,0.0
Europa,28/05/2022,3.8461538461538463,0.040930257525128494,0.15742406740434037
Europa,29/05/2022,3.331002331002331,0.04106445509078466,0.13678579562874424
Europa,30/05/2022,3.0187099721983444,0.061730880201833135,0.18634762365785504
Europa,31/05/2022,2.7907805982015543,0.06951433900989036,0.19399926860560746
Europa,01/06/2022,2.737870545291502,0.08038434182803923,0.22008192179363228
Europa,02/06/2022,2.56644197386293,0.09179113490881276,0.23557662145849192
Europa,03/06/2022,2.3319406261540356,0.10306373042393012,0.24033850005855034
Europa,04/06/2022,2.1356696839814537,0.1057476817370533,0.22584211803714396
Europa,05/06/2022,2.200182407030762,0.1057476817370533,0.23266418894215288
Europa,06/06/2022,2.151572510195651,0.1178254626461076,0.2535100264304496
Europa,07/06/2022,2.379501884192441,0.12520632875719634,0.29792869519056686
Europa,08/06/2022,2.082595087285644,0.13728410966625065,0.28590721235331723
Europa,09/06/2022,1.813436208780971,0.1430546049894655,0.2594204005207557
Europa,10/06/2022,1.6261688490068729,0.16479461062576325,0.2679838622838332
Europa,11/06/2022,1.5406992103317305,0.1623790544439524,0.25017728095621056
Europa,12/06/2022,1.519909431005366,0.15768213964598682,0.2396625711490405
Europa,13/06/2022,1.4613105528576154,0.18022733067622154,0.26336810023052154
Europa,14/06/2022,1.3720248385719012,0.19753881664586606,0.27102816302022875
Europa,15/06/2022,1.721841688388751,0.21310573426198048,0.366934337286973
Europa,16/06/2022,2.003051101392938,0.2263912932619402,0.453473329314101
Europa,17/06/2022,2.2182082386279975,0.26624797026181946,0.59059344115275
Europa,18/06/2022,2.4227454106396595,0.2594038944133553,0.6284695946920115
Europa,19/06/2022,2.4823001416229613,0.2560489552719514,0.6355903579339762
Europa,20/06/2022,2.5490179085419364,0.2997973616758592,0.7641888438453891
Europa,21/06/2022,2.507691377929691,0.32838144316062107,0.8234793136859984
Europa,22/06/2022,2.4288001199339555,0.32811304802930874,0.7969210104054808
Europa,23/06/2022,2.281299849984706,0.3583075003019445,0.817406846687221
Europa,24/06/2022,2.1518790315686718,0.39816417730182374,0.8568011442575854
Europa,25/06/2022,2.0490337155446885,0.3926620771099212,0.8045778348140368
Europa,26/06/2022,1.987028684052833,0.38138948159480385,0.7578318397249153
Europa,27/06/2022,1.8332351160782474,0.40125072131191536,0.7355869126607296
Europa,28/06/2022,1.6702427098134158,0.4684837017056511,0.7824814874402667
Europa,29/06/2022,1.5129376487907467,0.4690204919682757,0.7095987603531624
Europa,30/06/2022,1.4991810350341328,0.5087429714024987,0.7626978144335382
Europa,01/07/2022,1.3944795543928028,0.5210891474428654,0.7266481621250525
Europa,02/07/2022,1.280462345186914,0.51813680099843,0.663454663334095
Europa,03/07/2022,1.2199431827260039,0.49572580753385137,0.6047573194022651
Europa,04/07/2022,1.1935920527255048,0.5180026034327737,0.61828379074848
Europa,05/07/2022,1.22856434099053,0.618650777674893,0.7600522849774338
Europa,06/07/2022,1.464760660008935,0.6480400445535919,0.9492235633725388
Europa,07/07/2022,1.4979729882885278,0.6493820202101533,0.9727567253550445
Europa,08/07/2022,1.4740943459224904,0.6291181877960734,0.9273795635471954
Europa,09/07/2022,1.3746887725928667,0.6126118872203659,0.8421506833187644
Europa,10/07/2022,1.5945307006366871,0.7194331494826683,1.1471582439058576
Europa,11/07/2022,1.8885162133698337,0.741978340512903,1.4012381260278606
Europa,12/07/2022,2.1471485762675995,0.7983413180884898,1.7141574245092996
Europa,13/07/2022,2.1471485762675995,0.8190077431995384,1.7585313097630286
Europa,14/07/2022,2.0370758068418513,0.820483916421756,1.6713879360456108
Europa,15/07/2022,2.0282067103010393,0.8282673752298133,1.6798974483645361
Europa,16/07/2022,2.0509271642387774,0.7902894641491203,1.6208261296351383
Europa,17/07/2022,1.8467520018617218,0.7395627843310922,1.3657890524658733
Europa,18/07/2022,2.0856945539715337,0.8235704604318478,1.7177164241345333
Europa,19/07/2022,1.692461471264767,0.9244870298052793,1.5646586786294374
Europa,20/07/2022,1.320028094244234,0.9556208650375082,1.2614463892954884
Europa,21/07/2022,1.2937470009988552,0.9734691412697773,1.2594227820827053
Europa,22/07/2022,1.3640718408856947,0.9906464296737656,1.3513128989919343
Europa,23/07/2022,1.4261928577134781,0.9435430841284539,1.3456744075289484
Europa,24/07/2022,1.4084300528327691,0.9184481393507522,1.2935699614299385
Europa,25/07/2022,0.9601993844186146,0.9656856824617202,0.9272507978416135
Europa,26/07/2022,1.3534324671253815,1.0711649690674612,1.4497494467832568
Europa,27/07/2022,1.4940961213314157,1.106727323966343,1.6535570021096104
Europa,28/07/2022,1.5070829440492512,1.0562690392796275,1.5918850534256153
Europa,29/07/2022,1.4174531356143267,1.0264771797039602,1.4549832970079293
Europa,30/07/2022,1.3542534342332144,1.0050055691989748,1.361032243511218
Europa,31/07/2022,1.341008693400495,1.005139766764631,1.347901165313916
Europa,01/08/2022,1.3821464547217428,1.1374585665016037,1.5721343250830673
Europa,02/08/2022,1.3821464547217424,1.1009568286431284,1.5216835775107926
Europa,03/08/2022,1.6139161775362416,1.0825717621482347,1.7471800802749522
Europa,04/08/2022,1.6040025887974063,1.0700913885422119,1.716429357471519
